date,datetime,SPOSTMIN,SACTMIN
08/17/2013,2013-08-17 09:38:00,-999,
08/17/2013,2013-08-17 10:33:00,10,
08/17/2013,2013-08-17 10:39:00,10,
08/17/2013,2013-08-17 10:45:00,10,
08/18/2013,2013-08-18 15:32:00,10,
08/19/2013,2013-08-19 08:53:00,-999,
08/19/2013,2013-08-19 09:09:00,0,
08/19/2013,2013-08-19 13:09:00,10,
08/21/2013,2013-08-21 16:27:00,5,
08/22/2013,2013-08-22 09:22:00,-999,
08/22/2013,2013-08-22 09:23:00,-999,
08/22/2013,2013-08-22 09:24:00,-999,
08/22/2013,2013-08-22 11:23:00,15,
08/22/2013,2013-08-22 15:24:00,10,
08/22/2013,2013-08-22 16:06:00,20,
08/23/2013,2013-08-23 09:51:00,-999,
08/23/2013,2013-08-23 11:15:00,5,
08/25/2013,2013-08-25 10:56:00,5,
08/26/2013,2013-08-26 10:41:00,10,
08/26/2013,2013-08-26 10:54:00,10,
08/26/2013,2013-08-26 11:11:00,5,
08/27/2013,2013-08-27 10:53:00,10,
08/27/2013,2013-08-27 12:18:00,5,
08/27/2013,2013-08-27 12:39:00,5,
08/27/2013,2013-08-27 13:04:00,5,
08/27/2013,2013-08-27 13:47:00,5,
08/27/2013,2013-08-27 13:57:00,5,
08/28/2013,2013-08-28 08:47:00,0,
08/30/2013,2013-08-30 15:59:00,-999,
08/31/2013,2013-08-31 12:53:00,5,
09/01/2013,2013-09-01 11:06:00,10,
09/01/2013,2013-09-01 11:55:00,10,
09/01/2013,2013-09-01 12:51:00,5,
09/01/2013,2013-09-01 14:31:00,15,
09/02/2013,2013-09-02 10:58:00,0,
09/03/2013,2013-09-03 09:49:00,-999,
09/03/2013,2013-09-03 15:34:00,-999,
09/05/2013,2013-09-05 14:43:00,-999,
09/06/2013,2013-09-06 09:59:00,-999,
09/08/2013,2013-09-08 14:00:00,10,
09/10/2013,2013-09-10 09:56:00,-999,
09/10/2013,2013-09-10 13:17:00,5,
09/13/2013,2013-09-13 08:40:00,-999,
09/13/2013,2013-09-13 09:42:00,-999,
09/14/2013,2013-09-14 13:36:00,5,
09/16/2013,2013-09-16 09:36:00,-999,
09/17/2013,2013-09-17 11:45:00,10,
09/19/2013,2013-09-19 09:23:00,0,
09/21/2013,2013-09-21 13:10:00,-999,
09/21/2013,2013-09-21 13:34:00,-999,
09/21/2013,2013-09-21 16:27:00,-999,
09/24/2013,2013-09-24 09:59:00,-999,
09/24/2013,2013-09-24 11:55:00,5,
09/27/2013,2013-09-27 08:48:00,5,
09/27/2013,2013-09-27 12:44:00,5,
09/28/2013,2013-09-28 12:37:00,25,
10/05/2013,2013-10-05 11:48:00,-999,
10/05/2013,2013-10-05 12:52:00,-999,
10/05/2013,2013-10-05 16:26:00,5,
10/06/2013,2013-10-06 09:10:00,-999,
10/06/2013,2013-10-06 16:14:00,5,
10/06/2013,2013-10-06 16:41:00,-999,
10/06/2013,2013-10-06 18:01:00,-999,
10/07/2013,2013-10-07 11:51:00,-999,
10/08/2013,2013-10-08 12:58:00,5,
10/09/2013,2013-10-09 14:57:00,5,
10/11/2013,2013-10-11 14:41:00,20,
10/12/2013,2013-10-12 10:03:00,-999,
10/12/2013,2013-10-12 11:57:00,40,
10/12/2013,2013-10-12 12:59:00,-999,
10/12/2013,2013-10-12 13:36:00,15,
10/12/2013,2013-10-12 15:21:00,5,
10/12/2013,2013-10-12 15:58:00,30,
10/13/2013,2013-10-13 11:30:00,20,
10/13/2013,2013-10-13 12:28:00,20,
10/13/2013,2013-10-13 15:54:00,20,
10/14/2013,2013-10-14 11:35:00,10,
10/14/2013,2013-10-14 15:13:00,-999,
10/15/2013,2013-10-15 12:26:00,10,
10/15/2013,2013-10-15 12:48:00,15,
10/17/2013,2013-10-17 09:57:00,-999,
10/19/2013,2013-10-19 09:35:00,5,
10/19/2013,2013-10-19 12:54:00,10,
10/19/2013,2013-10-19 13:44:00,10,
10/19/2013,2013-10-19 14:29:00,30,
10/19/2013,2013-10-19 15:06:00,10,
10/20/2013,2013-10-20 12:03:00,20,
10/20/2013,2013-10-20 12:39:00,20,
10/20/2013,2013-10-20 17:03:00,-999,
10/21/2013,2013-10-21 13:53:00,5,
10/22/2013,2013-10-22 09:24:00,5,
10/22/2013,2013-10-22 10:59:00,30,
10/22/2013,2013-10-22 12:04:00,10,
10/25/2013,2013-10-25 10:29:00,-999,
10/25/2013,2013-10-25 10:53:00,10,
10/25/2013,2013-10-25 13:50:00,20,
10/26/2013,2013-10-26 08:33:00,5,
10/26/2013,2013-10-26 10:03:00,20,
10/26/2013,2013-10-26 12:42:00,20,
10/26/2013,2013-10-26 13:38:00,5,
10/26/2013,2013-10-26 14:35:00,10,
10/26/2013,2013-10-26 16:13:00,20,
10/29/2013,2013-10-29 10:58:00,5,
10/29/2013,2013-10-29 11:04:00,5,
10/30/2013,2013-10-30 12:06:00,5,
11/02/2013,2013-11-02 13:52:00,-999,
11/02/2013,2013-11-02 13:55:00,-999,
11/03/2013,2013-11-03 12:10:00,10,
11/03/2013,2013-11-03 18:10:00,-999,
11/06/2013,2013-11-06 10:41:00,0,
11/10/2013,2013-11-10 12:18:00,0,
11/10/2013,2013-11-10 13:06:00,20,
11/10/2013,2013-11-10 14:51:00,5,
11/10/2013,2013-11-10 15:45:00,20,
11/13/2013,2013-11-13 11:37:00,10,
11/13/2013,2013-11-13 11:49:00,5,
11/13/2013,2013-11-13 14:23:00,5,
11/15/2013,2013-11-15 09:04:00,5,
11/15/2013,2013-11-15 10:42:00,5,
11/15/2013,2013-11-15 11:06:00,5,
11/15/2013,2013-11-15 12:02:00,-999,
11/16/2013,2013-11-16 12:12:00,-999,
11/19/2013,2013-11-19 14:27:00,-999,
11/19/2013,2013-11-19 15:03:00,-999,
11/21/2013,2013-11-21 10:52:00,-999,
11/21/2013,2013-11-21 12:04:00,-999,
11/22/2013,2013-11-22 16:21:00,5,
11/23/2013,2013-11-23 09:29:00,-999,
11/23/2013,2013-11-23 09:36:00,-999,
11/23/2013,2013-11-23 09:47:00,-999,
11/24/2013,2013-11-24 17:23:00,20,
11/25/2013,2013-11-25 11:11:00,10,
11/25/2013,2013-11-25 12:32:00,40,
11/25/2013,2013-11-25 13:59:00,-999,
11/25/2013,2013-11-25 14:41:00,20,
11/25/2013,2013-11-25 14:42:00,-999,
11/26/2013,2013-11-26 08:07:00,-999,
11/26/2013,2013-11-26 11:14:00,20,
11/26/2013,2013-11-26 15:42:00,20,
11/27/2013,2013-11-27 11:11:00,10,
11/27/2013,2013-11-27 11:27:00,10,
11/27/2013,2013-11-27 11:29:00,30,
11/27/2013,2013-11-27 12:02:00,30,
11/27/2013,2013-11-27 15:42:00,30,
11/28/2013,2013-11-28 10:35:00,20,
11/28/2013,2013-11-28 15:22:00,20,
11/29/2013,2013-11-29 08:36:00,-999,
11/29/2013,2013-11-29 09:18:00,20,
11/29/2013,2013-11-29 12:37:00,30,
11/29/2013,2013-11-29 15:48:00,20,
11/29/2013,2013-11-29 17:21:00,20,
11/30/2013,2013-11-30 16:22:00,20,
11/30/2013,2013-11-30 16:42:00,5,
12/01/2013,2013-12-01 12:11:00,10,
12/01/2013,2013-12-01 13:36:00,10,
12/04/2013,2013-12-04 13:36:00,5,
12/05/2013,2013-12-05 09:35:00,5,
12/05/2013,2013-12-05 15:42:00,5,
12/06/2013,2013-12-06 09:54:00,-999,
12/06/2013,2013-12-06 10:15:00,-999,
12/06/2013,2013-12-06 10:44:00,5,
12/06/2013,2013-12-06 14:33:00,-999,
12/06/2013,2013-12-06 14:44:00,-999,
12/07/2013,2013-12-07 09:29:00,-999,
12/07/2013,2013-12-07 09:45:00,-999,
12/07/2013,2013-12-07 10:14:00,-999,
12/07/2013,2013-12-07 10:44:00,-999,
12/07/2013,2013-12-07 10:53:00,-999,
12/07/2013,2013-12-07 12:51:00,20,
12/07/2013,2013-12-07 15:53:00,5,
12/10/2013,2013-12-10 09:14:00,0,
12/10/2013,2013-12-10 12:45:00,5,
12/10/2013,2013-12-10 15:52:00,-999,
12/11/2013,2013-12-11 11:36:00,5,
12/11/2013,2013-12-11 14:48:00,-999,
12/11/2013,2013-12-11 15:06:00,10,
12/12/2013,2013-12-12 09:15:00,0,
12/12/2013,2013-12-12 11:14:00,5,
12/12/2013,2013-12-12 11:20:00,5,
12/12/2013,2013-12-12 17:23:00,-999,
12/13/2013,2013-12-13 12:18:00,15,
12/13/2013,2013-12-13 17:30:00,-999,
12/14/2013,2013-12-14 12:45:00,15,
12/15/2013,2013-12-15 11:27:00,5,
12/16/2013,2013-12-16 11:03:00,-999,
12/16/2013,2013-12-16 11:14:00,0,
12/16/2013,2013-12-16 13:26:00,5,
12/17/2013,2013-12-17 09:49:00,5,
12/18/2013,2013-12-18 10:01:00,-999,
12/18/2013,2013-12-18 10:13:00,-999,
12/18/2013,2013-12-18 13:59:00,5,
12/18/2013,2013-12-18 14:23:00,5,
12/19/2013,2013-12-19 13:31:00,5,
12/22/2013,2013-12-22 11:14:00,20,
12/22/2013,2013-12-22 11:33:00,5,
12/22/2013,2013-12-22 15:37:00,10,
12/22/2013,2013-12-22 15:51:00,10,
12/22/2013,2013-12-22 19:01:00,-999,
12/23/2013,2013-12-23 19:06:00,-999,
12/24/2013,2013-12-24 17:04:00,20,
12/25/2013,2013-12-25 08:46:00,5,
12/25/2013,2013-12-25 08:58:00,5,
12/25/2013,2013-12-25 09:50:00,5,
12/25/2013,2013-12-25 09:58:00,5,
12/25/2013,2013-12-25 12:47:00,15,
12/25/2013,2013-12-25 15:07:00,10,
12/25/2013,2013-12-25 16:42:00,15,
12/26/2013,2013-12-26 13:52:00,20,
12/26/2013,2013-12-26 16:02:00,20,
12/27/2013,2013-12-27 11:39:00,15,
12/28/2013,2013-12-28 15:10:00,40,
12/28/2013,2013-12-28 15:51:00,40,
12/28/2013,2013-12-28 16:15:00,20,
12/29/2013,2013-12-29 12:51:00,50,
12/29/2013,2013-12-29 13:19:00,20,
12/29/2013,2013-12-29 19:00:00,20,
12/30/2013,2013-12-30 17:24:00,40,
12/30/2013,2013-12-30 20:32:00,5,
01/02/2014,2014-01-02 10:46:00,10,
01/02/2014,2014-01-02 14:10:00,20,
01/02/2014,2014-01-02 16:28:00,-999,
01/03/2014,2014-01-03 17:01:00,20,
01/04/2014,2014-01-04 13:57:00,15,
01/05/2014,2014-01-05 12:17:00,-999,
01/05/2014,2014-01-05 12:45:00,-999,
01/07/2014,2014-01-07 11:46:00,-999,
01/07/2014,2014-01-07 13:56:00,-999,
01/07/2014,2014-01-07 15:18:00,5,
01/08/2014,2014-01-08 08:10:00,0,
01/08/2014,2014-01-08 11:12:00,-999,
01/08/2014,2014-01-08 12:26:00,-999,
01/08/2014,2014-01-08 14:25:00,-999,
01/09/2014,2014-01-09 09:39:00,-999,
01/09/2014,2014-01-09 11:06:00,-999,
01/09/2014,2014-01-09 11:49:00,-999,
01/09/2014,2014-01-09 12:13:00,-999,
01/10/2014,2014-01-10 14:03:00,10,
01/11/2014,2014-01-11 09:24:00,-999,
01/11/2014,2014-01-11 13:07:00,15,
01/11/2014,2014-01-11 13:47:00,-999,
01/12/2014,2014-01-12 16:11:00,5,
01/12/2014,2014-01-12 16:21:00,-999,
01/12/2014,2014-01-12 16:40:00,-999,
01/13/2014,2014-01-13 15:08:00,-999,
01/15/2014,2014-01-15 09:58:00,-999,
01/15/2014,2014-01-15 12:55:00,-999,
01/15/2014,2014-01-15 13:05:00,30,
01/15/2014,2014-01-15 14:54:00,-999,
01/15/2014,2014-01-15 16:13:00,-999,
01/16/2014,2014-01-16 11:47:00,-999,
01/16/2014,2014-01-16 13:39:00,-999,
01/16/2014,2014-01-16 15:26:00,-999,
01/17/2014,2014-01-17 09:32:00,-999,
01/17/2014,2014-01-17 10:13:00,-999,
01/17/2014,2014-01-17 10:14:00,10,
01/17/2014,2014-01-17 13:10:00,10,
01/17/2014,2014-01-17 13:37:00,10,
01/17/2014,2014-01-17 13:49:00,20,
01/19/2014,2014-01-19 08:25:00,5,
01/19/2014,2014-01-19 09:08:00,-999,
01/19/2014,2014-01-19 19:15:00,-999,
01/20/2014,2014-01-20 11:35:00,30,
01/20/2014,2014-01-20 12:08:00,35,
01/20/2014,2014-01-20 14:35:00,-999,
01/20/2014,2014-01-20 14:58:00,-999,
01/21/2014,2014-01-21 13:16:00,20,
01/22/2014,2014-01-22 10:33:00,-999,
01/24/2014,2014-01-24 09:56:00,5,
01/24/2014,2014-01-24 10:12:00,-999,
01/24/2014,2014-01-24 11:26:00,-999,
01/24/2014,2014-01-24 15:02:00,15,
01/25/2014,2014-01-25 13:08:00,30,
01/26/2014,2014-01-26 17:27:00,5,
01/27/2014,2014-01-27 08:29:00,5,
01/27/2014,2014-01-27 14:14:00,0,
01/28/2014,2014-01-28 10:02:00,5,
01/28/2014,2014-01-28 14:32:00,-999,
01/28/2014,2014-01-28 16:01:00,15,
01/29/2014,2014-01-29 08:33:00,-999,
01/29/2014,2014-01-29 08:37:00,-999,
01/30/2014,2014-01-30 12:22:00,-999,
01/31/2014,2014-01-31 10:37:00,5,
02/02/2014,2014-02-02 13:26:00,15,
02/03/2014,2014-02-03 15:46:00,5,
02/09/2014,2014-02-09 15:30:00,20,
02/09/2014,2014-02-09 17:07:00,30,
02/15/2014,2014-02-15 12:40:00,35,
02/16/2014,2014-02-16 14:02:00,25,
02/19/2014,2014-02-19 09:03:00,-999,
02/19/2014,2014-02-19 09:18:00,-999,
02/21/2014,2014-02-21 14:28:00,10,
02/21/2014,2014-02-21 15:35:00,10,
02/21/2014,2014-02-21 16:01:00,15,
02/22/2014,2014-02-22 11:12:00,15,
02/22/2014,2014-02-22 11:33:00,30,
02/22/2014,2014-02-22 12:29:00,15,
02/23/2014,2014-02-23 15:18:00,5,
02/23/2014,2014-02-23 15:25:00,5,
02/25/2014,2014-02-25 09:43:00,-999,
02/26/2014,2014-02-26 08:27:00,5,
02/26/2014,2014-02-26 09:21:00,-999,
02/27/2014,2014-02-27 09:42:00,-999,
02/27/2014,2014-02-27 09:44:00,-999,
02/27/2014,2014-02-27 10:14:00,-999,
02/28/2014,2014-02-28 12:02:00,-999,
02/28/2014,2014-02-28 13:01:00,20,
03/01/2014,2014-03-01 17:30:00,15,
03/02/2014,2014-03-02 09:33:00,-999,
03/02/2014,2014-03-02 11:39:00,30,
03/03/2014,2014-03-03 10:09:00,5,
03/05/2014,2014-03-05 08:11:00,0,
03/06/2014,2014-03-06 09:38:00,15,
03/07/2014,2014-03-07 10:48:00,-999,
03/07/2014,2014-03-07 11:13:00,-999,
03/07/2014,2014-03-07 11:16:00,-999,
03/07/2014,2014-03-07 13:51:00,5,
03/10/2014,2014-03-10 07:25:00,-999,
03/10/2014,2014-03-10 08:28:00,10,
03/10/2014,2014-03-10 13:27:00,20,
03/12/2014,2014-03-12 11:46:00,-999,
03/13/2014,2014-03-13 14:17:00,40,
03/15/2014,2014-03-15 11:45:00,100,
03/15/2014,2014-03-15 12:55:00,20,
03/15/2014,2014-03-15 15:41:00,-999,
03/15/2014,2014-03-15 18:55:00,10,
03/15/2014,2014-03-15 19:14:00,-999,
03/16/2014,2014-03-16 13:23:00,20,
03/18/2014,2014-03-18 10:36:00,10,
03/18/2014,2014-03-18 13:17:00,20,
03/18/2014,2014-03-18 14:16:00,20,
03/19/2014,2014-03-19 17:13:00,10,
03/19/2014,2014-03-19 18:09:00,10,
03/20/2014,2014-03-20 09:37:00,5,
03/22/2014,2014-03-22 09:44:00,20,
03/23/2014,2014-03-23 09:50:00,5,
03/23/2014,2014-03-23 19:10:00,-999,
03/24/2014,2014-03-24 09:02:00,5,
03/24/2014,2014-03-24 11:28:00,40,
03/25/2014,2014-03-25 18:37:00,20,
03/25/2014,2014-03-25 18:49:00,-999,
03/26/2014,2014-03-26 10:35:00,20,
03/26/2014,2014-03-26 10:53:00,30,
03/26/2014,2014-03-26 15:02:00,30,
03/26/2014,2014-03-26 16:05:00,30,
03/27/2014,2014-03-27 10:19:00,20,
03/27/2014,2014-03-27 10:58:00,20,
03/27/2014,2014-03-27 15:16:00,40,
03/28/2014,2014-03-28 09:44:00,10,
03/28/2014,2014-03-28 14:41:00,20,
03/29/2014,2014-03-29 12:04:00,10,
04/01/2014,2014-04-01 09:15:00,-999,
04/01/2014,2014-04-01 13:17:00,5,
04/01/2014,2014-04-01 13:31:00,10,
04/02/2014,2014-04-02 17:30:00,-999,
04/04/2014,2014-04-04 15:30:00,20,
04/05/2014,2014-04-05 13:23:00,25,
04/05/2014,2014-04-05 14:47:00,10,
04/07/2014,2014-04-07 09:50:00,10,
04/07/2014,2014-04-07 16:03:00,-999,
04/09/2014,2014-04-09 08:52:00,5,
04/09/2014,2014-04-09 15:49:00,-999,
04/09/2014,2014-04-09 15:50:00,-999,
04/09/2014,2014-04-09 17:14:00,20,
04/10/2014,2014-04-10 13:32:00,10,
04/12/2014,2014-04-12 09:31:00,-999,
04/12/2014,2014-04-12 11:34:00,5,
04/12/2014,2014-04-12 14:49:00,10,
04/16/2014,2014-04-16 20:10:00,-999,
04/17/2014,2014-04-17 09:52:00,10,
04/17/2014,2014-04-17 19:10:00,-999,
04/20/2014,2014-04-20 16:50:00,5,
04/21/2014,2014-04-21 15:32:00,5,
04/21/2014,2014-04-21 18:40:00,-999,
04/22/2014,2014-04-22 12:12:00,5,
04/22/2014,2014-04-22 16:02:00,10,
04/22/2014,2014-04-22 16:50:00,10,
04/22/2014,2014-04-22 16:50:00,10,
04/23/2014,2014-04-23 08:46:00,-999,
04/23/2014,2014-04-23 08:55:00,10,
04/23/2014,2014-04-23 09:03:00,-999,
04/23/2014,2014-04-23 10:59:00,10,
04/23/2014,2014-04-23 16:12:00,5,
04/24/2014,2014-04-24 11:03:00,5,
04/24/2014,2014-04-24 14:34:00,10,
04/25/2014,2014-04-25 11:29:00,10,
04/25/2014,2014-04-25 13:04:00,-999,
04/26/2014,2014-04-26 11:07:00,45,
04/27/2014,2014-04-27 11:06:00,-999,
04/27/2014,2014-04-27 17:15:00,10,
04/27/2014,2014-04-27 18:37:00,-999,
04/29/2014,2014-04-29 11:31:00,30,
04/29/2014,2014-04-29 13:18:00,-999,
04/29/2014,2014-04-29 15:20:00,10,
04/29/2014,2014-04-29 15:20:00,10,
04/29/2014,2014-04-29 15:40:00,10,
05/04/2014,2014-05-04 12:34:00,30,
05/04/2014,2014-05-04 12:55:00,30,
05/04/2014,2014-05-04 12:59:00,40,
05/04/2014,2014-05-04 13:12:00,30,
05/05/2014,2014-05-05 09:35:00,-999,
05/05/2014,2014-05-05 14:44:00,10,
05/06/2014,2014-05-06 09:31:00,-999,
05/07/2014,2014-05-07 15:57:00,-999,
05/10/2014,2014-05-10 18:13:00,-999,
05/12/2014,2014-05-12 08:55:00,-999,
05/12/2014,2014-05-12 10:25:00,-999,
05/12/2014,2014-05-12 13:28:00,5,
05/12/2014,2014-05-12 13:31:00,10,
05/13/2014,2014-05-13 11:55:00,5,
05/13/2014,2014-05-13 15:26:00,-999,
05/13/2014,2014-05-13 16:35:00,-999,
05/14/2014,2014-05-14 14:33:00,5,
05/15/2014,2014-05-15 10:16:00,-999,
05/16/2014,2014-05-16 13:36:00,20,
05/16/2014,2014-05-16 17:57:00,-999,
05/18/2014,2014-05-18 10:42:00,10,
05/20/2014,2014-05-20 10:16:00,20,
05/25/2014,2014-05-25 11:05:00,20,
05/25/2014,2014-05-25 13:19:00,20,
05/25/2014,2014-05-25 18:53:00,-999,
05/26/2014,2014-05-26 09:26:00,25,
05/26/2014,2014-05-26 09:46:00,-999,
05/26/2014,2014-05-26 09:58:00,-999,
05/27/2014,2014-05-27 08:17:00,-999,
05/27/2014,2014-05-27 08:18:00,-999,
05/27/2014,2014-05-27 08:25:00,0,
05/27/2014,2014-05-27 12:23:00,20,
05/27/2014,2014-05-27 18:06:00,15,
05/27/2014,2014-05-27 18:44:00,-999,
05/28/2014,2014-05-28 10:02:00,-999,
05/28/2014,2014-05-28 11:47:00,10,
05/28/2014,2014-05-28 13:41:00,20,
05/28/2014,2014-05-28 13:52:00,20,
05/29/2014,2014-05-29 12:40:00,5,
05/29/2014,2014-05-29 12:48:00,20,
05/29/2014,2014-05-29 13:18:00,20,
05/30/2014,2014-05-30 09:48:00,10,
05/30/2014,2014-05-30 16:36:00,-999,
05/31/2014,2014-05-31 14:06:00,30,
05/31/2014,2014-05-31 14:44:00,20,
05/31/2014,2014-05-31 16:01:00,5,
05/31/2014,2014-05-31 17:45:00,10,
06/02/2014,2014-06-02 12:52:00,10,
06/02/2014,2014-06-02 14:31:00,20,
06/03/2014,2014-06-03 11:14:00,-999,
06/03/2014,2014-06-03 11:31:00,-999,
06/03/2014,2014-06-03 12:59:00,-999,
06/03/2014,2014-06-03 14:02:00,30,
06/03/2014,2014-06-03 15:00:00,-999,
06/08/2014,2014-06-08 14:24:00,10,
06/08/2014,2014-06-08 15:11:00,5,
06/08/2014,2014-06-08 15:27:00,10,
06/10/2014,2014-06-10 08:36:00,5,
06/10/2014,2014-06-10 10:20:00,5,
06/10/2014,2014-06-10 13:18:00,20,
06/10/2014,2014-06-10 13:45:00,20,
06/10/2014,2014-06-10 14:38:00,-999,
06/11/2014,2014-06-11 10:25:00,30,
06/12/2014,2014-06-12 12:22:00,20,
06/13/2014,2014-06-13 10:28:00,5,
06/14/2014,2014-06-14 10:14:00,-999,
06/14/2014,2014-06-14 13:54:00,-999,
06/15/2014,2014-06-15 09:45:00,-999,
06/17/2014,2014-06-17 11:47:00,5,
06/18/2014,2014-06-18 13:08:00,20,
06/19/2014,2014-06-19 17:32:00,-999,
06/19/2014,2014-06-19 17:33:00,10,
06/19/2014,2014-06-19 18:38:00,10,
06/25/2014,2014-06-25 10:46:00,10,
06/26/2014,2014-06-26 09:19:00,5,
06/26/2014,2014-06-26 09:36:00,10,
06/26/2014,2014-06-26 10:34:00,50,
06/27/2014,2014-06-27 14:07:00,10,
06/27/2014,2014-06-27 15:25:00,20,
06/27/2014,2014-06-27 16:24:00,10,
06/30/2014,2014-06-30 13:09:00,-999,
07/01/2014,2014-07-01 13:27:00,20,
07/01/2014,2014-07-01 13:57:00,20,
07/01/2014,2014-07-01 15:03:00,10,
07/01/2014,2014-07-01 15:23:00,10,
07/02/2014,2014-07-02 10:47:00,10,
07/03/2014,2014-07-03 10:52:00,-999,
07/05/2014,2014-07-05 10:13:00,0,
07/07/2014,2014-07-07 12:48:00,10,
07/07/2014,2014-07-07 13:08:00,10,
07/08/2014,2014-07-08 11:55:00,10,
07/08/2014,2014-07-08 13:34:00,10,
07/08/2014,2014-07-08 14:02:00,30,
07/09/2014,2014-07-09 09:06:00,5,
07/13/2014,2014-07-13 08:48:00,5,
07/13/2014,2014-07-13 08:53:00,5,
07/13/2014,2014-07-13 13:16:00,0,
07/13/2014,2014-07-13 13:20:00,5,
07/17/2014,2014-07-17 10:09:00,5,
07/18/2014,2014-07-18 11:02:00,5,
07/19/2014,2014-07-19 09:26:00,-999,
07/19/2014,2014-07-19 15:11:00,-999,
07/19/2014,2014-07-19 16:40:00,-999,
07/24/2014,2014-07-24 10:38:00,-999,
07/29/2014,2014-07-29 14:50:00,10,
07/29/2014,2014-07-29 15:08:00,10,
07/30/2014,2014-07-30 18:12:00,5,
07/31/2014,2014-07-31 16:47:00,20,
08/01/2014,2014-08-01 13:31:00,10,
08/01/2014,2014-08-01 15:59:00,5,
08/03/2014,2014-08-03 12:50:00,5,
08/04/2014,2014-08-04 09:25:00,-999,
08/04/2014,2014-08-04 12:17:00,10,
08/04/2014,2014-08-04 12:59:00,5,
08/04/2014,2014-08-04 16:07:00,5,
08/05/2014,2014-08-05 10:51:00,5,
08/05/2014,2014-08-05 19:10:00,20,
08/06/2014,2014-08-06 08:28:00,10,
08/06/2014,2014-08-06 13:33:00,5,
08/08/2014,2014-08-08 12:21:00,10,
08/08/2014,2014-08-08 16:51:00,10,
08/08/2014,2014-08-08 17:05:00,5,
08/09/2014,2014-08-09 12:35:00,10,
08/09/2014,2014-08-09 15:17:00,-999,
08/12/2014,2014-08-12 12:02:00,10,
08/12/2014,2014-08-12 13:17:00,20,
08/12/2014,2014-08-12 13:40:00,30,
08/12/2014,2014-08-12 13:46:00,10,
08/13/2014,2014-08-13 14:27:00,10,
08/14/2014,2014-08-14 17:29:00,5,
08/14/2014,2014-08-14 17:59:00,5,
08/15/2014,2014-08-15 13:56:00,20,
08/17/2014,2014-08-17 14:50:00,-999,
08/18/2014,2014-08-18 09:27:00,10,
08/18/2014,2014-08-18 12:54:00,10,
08/18/2014,2014-08-18 17:09:00,15,
08/19/2014,2014-08-19 11:22:00,35,
08/19/2014,2014-08-19 17:55:00,-999,
08/20/2014,2014-08-20 10:06:00,10,
08/20/2014,2014-08-20 11:42:00,20,
08/20/2014,2014-08-20 11:45:00,30,
08/22/2014,2014-08-22 10:30:00,-999,
08/22/2014,2014-08-22 13:27:00,10,
08/23/2014,2014-08-23 10:35:00,-999,
08/23/2014,2014-08-23 11:43:00,-999,
08/23/2014,2014-08-23 13:47:00,10,
08/23/2014,2014-08-23 13:49:00,15,
08/23/2014,2014-08-23 13:50:00,20,
08/23/2014,2014-08-23 14:36:00,10,
08/23/2014,2014-08-23 15:45:00,-999,
08/23/2014,2014-08-23 17:12:00,-999,
08/23/2014,2014-08-23 18:02:00,-999,
08/23/2014,2014-08-23 18:25:00,5,
08/25/2014,2014-08-25 13:08:00,5,
08/25/2014,2014-08-25 15:02:00,5,
08/25/2014,2014-08-25 15:09:00,5,
08/26/2014,2014-08-26 16:06:00,-999,
08/28/2014,2014-08-28 12:01:00,10,
08/30/2014,2014-08-30 09:30:00,10,
08/30/2014,2014-08-30 09:49:00,-999,
08/30/2014,2014-08-30 10:40:00,-999,
08/30/2014,2014-08-30 11:45:00,-999,
08/30/2014,2014-08-30 17:25:00,-999,
08/31/2014,2014-08-31 14:45:00,-999,
08/31/2014,2014-08-31 15:58:00,10,
09/01/2014,2014-09-01 11:34:00,5,
09/01/2014,2014-09-01 15:36:00,10,
09/06/2014,2014-09-06 09:18:00,-999,
09/06/2014,2014-09-06 10:09:00,-999,
09/08/2014,2014-09-08 10:07:00,0,
09/11/2014,2014-09-11 14:56:00,0,
09/14/2014,2014-09-14 14:13:00,10,
09/15/2014,2014-09-15 11:09:00,-999,
09/15/2014,2014-09-15 13:24:00,10,
09/18/2014,2014-09-18 10:38:00,-999,
09/18/2014,2014-09-18 13:53:00,-999,
09/20/2014,2014-09-20 11:22:00,0,
09/20/2014,2014-09-20 11:35:00,5,
09/21/2014,2014-09-21 14:09:00,-999,
09/21/2014,2014-09-21 14:59:00,15,
09/22/2014,2014-09-22 11:25:00,-999,
09/22/2014,2014-09-22 13:47:00,-999,
09/23/2014,2014-09-23 11:36:00,5,
09/25/2014,2014-09-25 09:03:00,5,
09/26/2014,2014-09-26 08:13:00,5,
09/26/2014,2014-09-26 13:59:00,-999,
09/27/2014,2014-09-27 09:46:00,-999,
09/27/2014,2014-09-27 10:43:00,10,
09/27/2014,2014-09-27 11:34:00,10,
09/27/2014,2014-09-27 12:09:00,5,
09/27/2014,2014-09-27 12:49:00,10,
09/27/2014,2014-09-27 14:46:00,5,
09/27/2014,2014-09-27 15:59:00,5,
09/29/2014,2014-09-29 08:26:00,-999,
09/29/2014,2014-09-29 10:30:00,5,
09/30/2014,2014-09-30 11:10:00,-999,
10/02/2014,2014-10-02 10:27:00,15,
10/02/2014,2014-10-02 11:46:00,5,
10/03/2014,2014-10-03 08:43:00,-999,
10/03/2014,2014-10-03 09:28:00,-999,
10/03/2014,2014-10-03 13:27:00,5,
10/03/2014,2014-10-03 14:44:00,-999,
10/04/2014,2014-10-04 10:56:00,25,
10/04/2014,2014-10-04 12:42:00,-999,
