date,datetime,SPOSTMIN,SACTMIN
07/24/2018,2018-07-24 12:03:00,-999,
07/24/2018,2018-07-24 12:10:00,-999,
07/24/2018,2018-07-24 12:17:00,-999,
07/24/2018,2018-07-24 12:24:00,-999,
07/24/2018,2018-07-24 12:30:00,-999,
07/24/2018,2018-07-24 12:38:00,-999,
07/24/2018,2018-07-24 12:45:00,-999,
07/24/2018,2018-07-24 12:52:00,-999,
07/24/2018,2018-07-24 12:59:00,0,
07/24/2018,2018-07-24 13:03:00,0,
07/24/2018,2018-07-24 13:10:00,0,
07/24/2018,2018-07-24 13:17:00,0,
07/24/2018,2018-07-24 13:24:00,0,
07/24/2018,2018-07-24 13:30:00,0,
07/24/2018,2018-07-24 13:38:00,0,
07/24/2018,2018-07-24 13:45:00,0,
07/24/2018,2018-07-24 13:52:00,0,
07/24/2018,2018-07-24 13:59:00,0,
07/24/2018,2018-07-24 14:03:00,0,
07/24/2018,2018-07-24 14:10:00,0,
07/24/2018,2018-07-24 14:17:00,0,
07/24/2018,2018-07-24 14:24:00,0,
07/24/2018,2018-07-24 14:30:00,0,
07/24/2018,2018-07-24 14:38:00,0,
07/24/2018,2018-07-24 14:45:00,0,
07/24/2018,2018-07-24 14:52:00,0,
07/24/2018,2018-07-24 14:59:00,0,
07/24/2018,2018-07-24 15:03:00,0,
07/24/2018,2018-07-24 15:10:00,0,
07/24/2018,2018-07-24 15:17:00,0,
07/24/2018,2018-07-24 15:24:00,0,
07/24/2018,2018-07-24 15:30:00,0,
07/24/2018,2018-07-24 15:38:00,0,
07/24/2018,2018-07-24 15:45:00,0,
07/24/2018,2018-07-24 15:52:00,0,
07/24/2018,2018-07-24 15:59:00,0,
07/24/2018,2018-07-24 16:03:00,0,
07/24/2018,2018-07-24 16:10:00,0,
07/24/2018,2018-07-24 16:17:00,0,
07/24/2018,2018-07-24 16:24:00,0,
07/24/2018,2018-07-24 16:30:00,0,
07/24/2018,2018-07-24 16:38:00,0,
07/24/2018,2018-07-24 16:45:00,0,
07/24/2018,2018-07-24 16:52:00,0,
07/24/2018,2018-07-24 16:59:00,0,
07/24/2018,2018-07-24 17:03:00,0,
07/24/2018,2018-07-24 17:10:00,0,
07/24/2018,2018-07-24 17:17:00,0,
07/24/2018,2018-07-24 17:24:00,0,
07/24/2018,2018-07-24 17:30:00,0,
07/24/2018,2018-07-24 17:38:00,0,
07/24/2018,2018-07-24 17:45:00,0,
07/24/2018,2018-07-24 17:52:00,0,
07/24/2018,2018-07-24 17:59:00,0,
07/24/2018,2018-07-24 18:03:00,0,
07/24/2018,2018-07-24 18:10:00,0,
07/24/2018,2018-07-24 18:17:00,0,
07/24/2018,2018-07-24 18:24:00,0,
07/24/2018,2018-07-24 18:30:00,0,
07/24/2018,2018-07-24 18:38:00,0,
07/24/2018,2018-07-24 18:45:00,0,
07/24/2018,2018-07-24 18:52:00,0,
07/24/2018,2018-07-24 18:59:00,0,
07/24/2018,2018-07-24 19:03:00,0,
07/24/2018,2018-07-24 19:10:00,0,
07/24/2018,2018-07-24 19:17:00,0,
07/24/2018,2018-07-24 19:24:00,0,
07/24/2018,2018-07-24 19:30:00,0,
07/24/2018,2018-07-24 19:38:00,0,
07/24/2018,2018-07-24 19:45:00,0,
07/24/2018,2018-07-24 19:52:00,0,
07/24/2018,2018-07-24 19:59:00,0,
07/24/2018,2018-07-24 20:03:00,0,
07/24/2018,2018-07-24 20:10:00,0,
07/24/2018,2018-07-24 20:17:00,0,
07/24/2018,2018-07-24 20:24:00,0,
07/24/2018,2018-07-24 20:30:00,0,
07/24/2018,2018-07-24 20:38:00,0,
07/24/2018,2018-07-24 20:45:00,0,
07/24/2018,2018-07-24 20:52:00,0,
07/24/2018,2018-07-24 20:59:00,0,
07/24/2018,2018-07-24 21:03:00,0,
07/24/2018,2018-07-24 21:10:00,0,
07/24/2018,2018-07-24 21:17:00,0,
07/24/2018,2018-07-24 21:24:00,0,
07/24/2018,2018-07-24 21:30:00,0,
07/24/2018,2018-07-24 21:38:00,-999,
07/24/2018,2018-07-24 21:45:00,-999,
07/24/2018,2018-07-24 21:52:00,-999,
07/24/2018,2018-07-24 21:59:00,-999,
07/24/2018,2018-07-24 22:03:00,-999,
07/24/2018,2018-07-24 22:10:00,-999,
07/24/2018,2018-07-24 22:17:00,-999,
07/24/2018,2018-07-24 22:24:00,-999,
07/24/2018,2018-07-24 22:30:00,-999,
07/24/2018,2018-07-24 22:38:00,-999,
07/24/2018,2018-07-24 22:45:00,-999,
07/24/2018,2018-07-24 22:52:00,-999,
07/24/2018,2018-07-24 22:59:00,-999,
07/24/2018,2018-07-24 23:03:00,-999,
07/24/2018,2018-07-24 23:10:00,-999,
07/25/2018,2018-07-25 08:17:00,-999,
07/25/2018,2018-07-25 08:24:00,-999,
07/25/2018,2018-07-25 08:30:00,-999,
07/25/2018,2018-07-25 08:38:00,-999,
07/25/2018,2018-07-25 08:45:00,-999,
07/25/2018,2018-07-25 08:52:00,-999,
07/25/2018,2018-07-25 08:59:00,-999,
07/25/2018,2018-07-25 09:03:00,-999,
07/25/2018,2018-07-25 09:10:00,-999,
07/25/2018,2018-07-25 09:17:00,-999,
07/25/2018,2018-07-25 09:24:00,-999,
07/25/2018,2018-07-25 09:30:00,-999,
07/25/2018,2018-07-25 09:38:00,-999,
07/25/2018,2018-07-25 09:45:00,-999,
07/25/2018,2018-07-25 09:52:00,-999,
07/25/2018,2018-07-25 09:59:00,-999,
07/25/2018,2018-07-25 10:03:00,-999,
07/25/2018,2018-07-25 10:10:00,-999,
07/25/2018,2018-07-25 21:38:00,-999,
07/25/2018,2018-07-25 21:45:00,-999,
07/25/2018,2018-07-25 21:52:00,-999,
07/25/2018,2018-07-25 21:59:00,-999,
07/25/2018,2018-07-25 22:03:00,-999,
07/25/2018,2018-07-25 22:10:00,-999,
07/25/2018,2018-07-25 22:17:00,-999,
07/25/2018,2018-07-25 22:24:00,-999,
07/25/2018,2018-07-25 22:30:00,-999,
07/25/2018,2018-07-25 22:38:00,-999,
07/25/2018,2018-07-25 22:45:00,-999,
07/25/2018,2018-07-25 22:52:00,-999,
07/25/2018,2018-07-25 22:59:00,-999,
07/25/2018,2018-07-25 23:03:00,-999,
07/25/2018,2018-07-25 23:10:00,-999,
07/26/2018,2018-07-26 08:17:00,-999,
07/26/2018,2018-07-26 08:24:00,-999,
07/26/2018,2018-07-26 08:30:00,-999,
07/26/2018,2018-07-26 08:38:00,-999,
07/26/2018,2018-07-26 08:45:00,-999,
07/26/2018,2018-07-26 08:52:00,-999,
07/26/2018,2018-07-26 08:59:00,-999,
07/26/2018,2018-07-26 09:03:00,-999,
07/26/2018,2018-07-26 09:10:00,-999,
07/26/2018,2018-07-26 09:17:00,-999,
07/26/2018,2018-07-26 09:24:00,-999,
07/26/2018,2018-07-26 09:30:00,-999,
07/26/2018,2018-07-26 09:38:00,-999,
07/26/2018,2018-07-26 09:45:00,-999,
07/26/2018,2018-07-26 09:52:00,-999,
07/26/2018,2018-07-26 09:59:00,-999,
07/26/2018,2018-07-26 10:03:00,-999,
07/26/2018,2018-07-26 10:10:00,-999,
07/26/2018,2018-07-26 21:38:00,-999,
07/26/2018,2018-07-26 21:45:00,-999,
07/26/2018,2018-07-26 21:52:00,-999,
07/26/2018,2018-07-26 21:59:00,-999,
07/26/2018,2018-07-26 22:03:00,-999,
07/26/2018,2018-07-26 22:10:00,-999,
07/26/2018,2018-07-26 22:17:00,-999,
07/26/2018,2018-07-26 22:24:00,-999,
07/26/2018,2018-07-26 22:30:00,-999,
07/26/2018,2018-07-26 22:38:00,-999,
07/26/2018,2018-07-26 22:45:00,-999,
07/26/2018,2018-07-26 22:52:00,-999,
07/26/2018,2018-07-26 22:59:00,-999,
07/26/2018,2018-07-26 23:03:00,-999,
07/26/2018,2018-07-26 23:10:00,-999,
07/27/2018,2018-07-27 08:17:00,-999,
07/27/2018,2018-07-27 08:24:00,-999,
07/27/2018,2018-07-27 08:30:00,-999,
07/27/2018,2018-07-27 08:38:00,-999,
07/27/2018,2018-07-27 08:45:00,-999,
07/27/2018,2018-07-27 21:38:00,-999,
07/27/2018,2018-07-27 21:45:00,-999,
07/27/2018,2018-07-27 21:52:00,-999,
07/27/2018,2018-07-27 21:59:00,-999,
07/27/2018,2018-07-27 22:03:00,-999,
07/27/2018,2018-07-27 22:10:00,-999,
07/27/2018,2018-07-27 22:17:00,-999,
07/27/2018,2018-07-27 22:24:00,-999,
07/27/2018,2018-07-27 22:30:00,-999,
07/27/2018,2018-07-27 22:38:00,-999,
07/27/2018,2018-07-27 22:45:00,-999,
07/27/2018,2018-07-27 22:52:00,-999,
07/27/2018,2018-07-27 22:59:00,-999,
07/27/2018,2018-07-27 23:03:00,-999,
07/27/2018,2018-07-27 23:10:00,-999,
07/28/2018,2018-07-28 07:17:00,-999,
07/28/2018,2018-07-28 07:24:00,-999,
07/28/2018,2018-07-28 07:30:00,-999,
07/28/2018,2018-07-28 07:38:00,-999,
07/28/2018,2018-07-28 07:45:00,-999,
07/28/2018,2018-07-28 07:52:00,-999,
07/28/2018,2018-07-28 07:59:00,-999,
07/28/2018,2018-07-28 08:03:00,-999,
07/28/2018,2018-07-28 08:10:00,-999,
07/28/2018,2018-07-28 08:17:00,-999,
07/28/2018,2018-07-28 08:24:00,-999,
07/28/2018,2018-07-28 08:30:00,-999,
07/28/2018,2018-07-28 08:38:00,-999,
07/28/2018,2018-07-28 08:45:00,-999,
07/28/2018,2018-07-28 08:52:00,-999,
07/28/2018,2018-07-28 08:59:00,-999,
07/28/2018,2018-07-28 09:03:00,-999,
07/28/2018,2018-07-28 09:10:00,-999,
07/28/2018,2018-07-28 09:17:00,-999,
07/28/2018,2018-07-28 09:24:00,-999,
07/28/2018,2018-07-28 09:30:00,-999,
07/28/2018,2018-07-28 09:38:00,-999,
07/28/2018,2018-07-28 09:45:00,-999,
07/28/2018,2018-07-28 09:52:00,-999,
07/28/2018,2018-07-28 09:59:00,-999,
07/28/2018,2018-07-28 10:03:00,-999,
07/28/2018,2018-07-28 10:10:00,-999,
07/28/2018,2018-07-28 21:38:00,-999,
07/28/2018,2018-07-28 21:45:00,-999,
07/28/2018,2018-07-28 21:52:00,-999,
07/28/2018,2018-07-28 21:59:00,-999,
07/28/2018,2018-07-28 22:03:00,-999,
07/28/2018,2018-07-28 22:10:00,-999,
07/28/2018,2018-07-28 22:17:00,-999,
07/28/2018,2018-07-28 22:24:00,-999,
07/28/2018,2018-07-28 22:30:00,-999,
07/28/2018,2018-07-28 22:38:00,-999,
07/28/2018,2018-07-28 22:45:00,-999,
07/28/2018,2018-07-28 22:52:00,-999,
07/28/2018,2018-07-28 22:59:00,-999,
07/28/2018,2018-07-28 23:03:00,-999,
07/28/2018,2018-07-28 23:10:00,-999,
07/29/2018,2018-07-29 08:17:00,-999,
07/29/2018,2018-07-29 08:24:00,-999,
07/29/2018,2018-07-29 08:30:00,-999,
07/29/2018,2018-07-29 08:38:00,-999,
07/29/2018,2018-07-29 08:45:00,-999,
07/29/2018,2018-07-29 08:52:00,-999,
07/29/2018,2018-07-29 08:59:00,-999,
07/29/2018,2018-07-29 09:03:00,-999,
07/29/2018,2018-07-29 09:10:00,-999,
07/29/2018,2018-07-29 09:17:00,-999,
07/29/2018,2018-07-29 09:24:00,-999,
07/29/2018,2018-07-29 09:30:00,-999,
07/29/2018,2018-07-29 09:38:00,-999,
07/29/2018,2018-07-29 09:45:00,-999,
07/29/2018,2018-07-29 09:52:00,-999,
07/29/2018,2018-07-29 09:59:00,-999,
07/29/2018,2018-07-29 10:03:00,-999,
07/29/2018,2018-07-29 21:10:00,-999,
07/29/2018,2018-07-29 21:17:00,-999,
07/29/2018,2018-07-29 21:24:00,-999,
07/29/2018,2018-07-29 21:30:00,-999,
07/29/2018,2018-07-29 21:38:00,-999,
07/29/2018,2018-07-29 21:45:00,-999,
07/29/2018,2018-07-29 21:52:00,-999,
07/29/2018,2018-07-29 21:59:00,-999,
07/29/2018,2018-07-29 22:03:00,-999,
07/29/2018,2018-07-29 22:10:00,-999,
07/29/2018,2018-07-29 22:17:00,-999,
07/29/2018,2018-07-29 22:24:00,-999,
07/29/2018,2018-07-29 22:30:00,-999,
07/29/2018,2018-07-29 22:38:00,-999,
07/30/2018,2018-07-30 07:17:00,-999,
07/30/2018,2018-07-30 07:24:00,-999,
07/30/2018,2018-07-30 07:30:00,-999,
07/30/2018,2018-07-30 07:38:00,-999,
07/30/2018,2018-07-30 07:45:00,-999,
07/30/2018,2018-07-30 07:52:00,-999,
07/30/2018,2018-07-30 07:59:00,-999,
07/30/2018,2018-07-30 08:03:00,-999,
07/30/2018,2018-07-30 08:10:00,-999,
07/30/2018,2018-07-30 08:17:00,-999,
07/30/2018,2018-07-30 08:24:00,-999,
07/30/2018,2018-07-30 08:30:00,-999,
07/30/2018,2018-07-30 08:38:00,-999,
07/30/2018,2018-07-30 08:45:00,-999,
07/30/2018,2018-07-30 08:52:00,-999,
07/30/2018,2018-07-30 08:59:00,-999,
07/30/2018,2018-07-30 09:03:00,-999,
07/30/2018,2018-07-30 09:10:00,-999,
07/30/2018,2018-07-30 09:17:00,-999,
07/30/2018,2018-07-30 09:24:00,-999,
07/30/2018,2018-07-30 09:30:00,-999,
07/30/2018,2018-07-30 09:38:00,-999,
07/30/2018,2018-07-30 09:45:00,-999,
07/30/2018,2018-07-30 09:52:00,-999,
07/30/2018,2018-07-30 09:59:00,-999,
07/30/2018,2018-07-30 10:03:00,-999,
07/30/2018,2018-07-30 10:10:00,-999,
07/30/2018,2018-07-30 21:03:00,-999,
07/30/2018,2018-07-30 21:10:00,-999,
07/30/2018,2018-07-30 21:17:00,-999,
07/30/2018,2018-07-30 21:24:00,-999,
07/30/2018,2018-07-30 21:30:00,-999,
07/30/2018,2018-07-30 21:38:00,-999,
07/30/2018,2018-07-30 21:45:00,-999,
07/30/2018,2018-07-30 21:52:00,-999,
07/30/2018,2018-07-30 21:59:00,-999,
07/30/2018,2018-07-30 22:03:00,-999,
07/30/2018,2018-07-30 22:10:00,-999,
07/30/2018,2018-07-30 22:17:00,-999,
07/30/2018,2018-07-30 22:24:00,-999,
07/30/2018,2018-07-30 22:30:00,-999,
07/30/2018,2018-07-30 22:38:00,-999,
07/31/2018,2018-07-31 08:17:00,-999,
07/31/2018,2018-07-31 08:24:00,-999,
07/31/2018,2018-07-31 08:30:00,-999,
07/31/2018,2018-07-31 08:38:00,-999,
07/31/2018,2018-07-31 08:45:00,-999,
07/31/2018,2018-07-31 08:52:00,-999,
07/31/2018,2018-07-31 08:59:00,-999,
07/31/2018,2018-07-31 09:03:00,-999,
07/31/2018,2018-07-31 09:10:00,-999,
07/31/2018,2018-07-31 09:17:00,-999,
07/31/2018,2018-07-31 09:24:00,-999,
07/31/2018,2018-07-31 09:30:00,-999,
07/31/2018,2018-07-31 09:38:00,-999,
07/31/2018,2018-07-31 09:45:00,-999,
07/31/2018,2018-07-31 09:52:00,-999,
07/31/2018,2018-07-31 09:59:00,-999,
07/31/2018,2018-07-31 10:03:00,-999,
07/31/2018,2018-07-31 17:30:00,-999,
07/31/2018,2018-07-31 17:38:00,-999,
07/31/2018,2018-07-31 17:45:00,-999,
07/31/2018,2018-07-31 17:52:00,-999,
07/31/2018,2018-07-31 17:59:00,-999,
07/31/2018,2018-07-31 18:03:00,-999,
07/31/2018,2018-07-31 18:10:00,-999,
07/31/2018,2018-07-31 18:17:00,-999,
07/31/2018,2018-07-31 18:24:00,-999,
07/31/2018,2018-07-31 18:30:00,-999,
07/31/2018,2018-07-31 18:38:00,-999,
07/31/2018,2018-07-31 18:45:00,-999,
07/31/2018,2018-07-31 18:52:00,-999,
07/31/2018,2018-07-31 18:59:00,-999,
07/31/2018,2018-07-31 19:03:00,-999,
07/31/2018,2018-07-31 19:10:00,-999,
07/31/2018,2018-07-31 19:17:00,-999,
07/31/2018,2018-07-31 19:24:00,-999,
07/31/2018,2018-07-31 19:30:00,-999,
07/31/2018,2018-07-31 19:38:00,-999,
07/31/2018,2018-07-31 19:45:00,-999,
07/31/2018,2018-07-31 19:52:00,-999,
07/31/2018,2018-07-31 19:59:00,-999,
07/31/2018,2018-07-31 20:03:00,-999,
07/31/2018,2018-07-31 20:10:00,-999,
07/31/2018,2018-07-31 20:17:00,-999,
07/31/2018,2018-07-31 20:24:00,-999,
07/31/2018,2018-07-31 20:30:00,-999,
07/31/2018,2018-07-31 20:38:00,-999,
07/31/2018,2018-07-31 20:45:00,-999,
07/31/2018,2018-07-31 20:52:00,-999,
07/31/2018,2018-07-31 20:59:00,-999,
07/31/2018,2018-07-31 21:03:00,-999,
07/31/2018,2018-07-31 21:10:00,-999,
07/31/2018,2018-07-31 21:17:00,-999,
07/31/2018,2018-07-31 21:24:00,-999,
07/31/2018,2018-07-31 21:30:00,-999,
07/31/2018,2018-07-31 21:38:00,-999,
07/31/2018,2018-07-31 21:45:00,-999,
07/31/2018,2018-07-31 21:52:00,-999,
07/31/2018,2018-07-31 21:59:00,-999,
07/31/2018,2018-07-31 22:03:00,-999,
07/31/2018,2018-07-31 22:10:00,-999,
07/31/2018,2018-07-31 22:17:00,-999,
07/31/2018,2018-07-31 22:24:00,-999,
07/31/2018,2018-07-31 22:30:00,-999,
07/31/2018,2018-07-31 22:38:00,-999,
08/01/2018,2018-08-01 08:17:00,-999,
08/01/2018,2018-08-01 08:24:00,-999,
08/01/2018,2018-08-01 08:30:00,-999,
08/01/2018,2018-08-01 08:38:00,-999,
08/01/2018,2018-08-01 08:45:00,-999,
08/01/2018,2018-08-01 08:52:00,-999,
08/01/2018,2018-08-01 08:59:00,-999,
08/01/2018,2018-08-01 09:03:00,-999,
08/01/2018,2018-08-01 09:10:00,-999,
08/01/2018,2018-08-01 09:17:00,-999,
08/01/2018,2018-08-01 09:24:00,-999,
08/01/2018,2018-08-01 09:30:00,-999,
08/01/2018,2018-08-01 09:38:00,-999,
08/01/2018,2018-08-01 09:45:00,-999,
08/01/2018,2018-08-01 09:52:00,-999,
08/01/2018,2018-08-01 09:59:00,-999,
08/01/2018,2018-08-01 10:03:00,-999,
08/01/2018,2018-08-01 20:10:00,-999,
08/01/2018,2018-08-01 20:17:00,-999,
08/01/2018,2018-08-01 20:24:00,-999,
08/01/2018,2018-08-01 20:30:00,-999,
08/01/2018,2018-08-01 20:38:00,-999,
08/01/2018,2018-08-01 20:45:00,-999,
08/01/2018,2018-08-01 20:52:00,-999,
08/01/2018,2018-08-01 20:59:00,-999,
08/01/2018,2018-08-01 21:03:00,-999,
08/01/2018,2018-08-01 21:10:00,-999,
08/01/2018,2018-08-01 21:17:00,-999,
08/01/2018,2018-08-01 21:24:00,-999,
08/01/2018,2018-08-01 21:30:00,-999,
08/01/2018,2018-08-01 21:38:00,-999,
08/02/2018,2018-08-02 08:17:00,-999,
08/02/2018,2018-08-02 08:24:00,-999,
08/02/2018,2018-08-02 08:30:00,-999,
08/02/2018,2018-08-02 08:38:00,-999,
08/02/2018,2018-08-02 08:45:00,-999,
08/02/2018,2018-08-02 08:52:00,-999,
08/02/2018,2018-08-02 08:59:00,-999,
08/02/2018,2018-08-02 09:03:00,-999,
08/02/2018,2018-08-02 09:10:00,-999,
08/02/2018,2018-08-02 09:17:00,-999,
08/02/2018,2018-08-02 09:24:00,-999,
08/02/2018,2018-08-02 09:30:00,-999,
08/02/2018,2018-08-02 09:38:00,-999,
08/02/2018,2018-08-02 09:45:00,-999,
08/02/2018,2018-08-02 09:52:00,-999,
08/02/2018,2018-08-02 09:59:00,-999,
08/02/2018,2018-08-02 10:03:00,-999,
08/02/2018,2018-08-02 21:10:00,-999,
08/02/2018,2018-08-02 21:17:00,-999,
08/02/2018,2018-08-02 21:24:00,-999,
08/02/2018,2018-08-02 21:30:00,-999,
08/02/2018,2018-08-02 21:38:00,-999,
08/02/2018,2018-08-02 21:45:00,-999,
08/02/2018,2018-08-02 21:52:00,-999,
08/02/2018,2018-08-02 21:59:00,-999,
08/02/2018,2018-08-02 22:03:00,-999,
08/02/2018,2018-08-02 22:10:00,-999,
08/02/2018,2018-08-02 22:17:00,-999,
08/02/2018,2018-08-02 22:24:00,-999,
08/02/2018,2018-08-02 22:30:00,-999,
08/02/2018,2018-08-02 22:38:00,-999,
08/03/2018,2018-08-03 08:17:00,-999,
08/03/2018,2018-08-03 08:24:00,-999,
08/03/2018,2018-08-03 08:30:00,-999,
08/03/2018,2018-08-03 08:38:00,-999,
08/03/2018,2018-08-03 08:45:00,-999,
08/03/2018,2018-08-03 08:52:00,-999,
08/03/2018,2018-08-03 08:59:00,-999,
08/03/2018,2018-08-03 09:03:00,-999,
08/03/2018,2018-08-03 09:10:00,-999,
08/03/2018,2018-08-03 09:17:00,-999,
08/03/2018,2018-08-03 09:24:00,-999,
08/03/2018,2018-08-03 09:30:00,-999,
08/03/2018,2018-08-03 09:38:00,-999,
08/03/2018,2018-08-03 09:45:00,-999,
08/03/2018,2018-08-03 09:52:00,-999,
08/03/2018,2018-08-03 09:59:00,-999,
08/03/2018,2018-08-03 10:03:00,-999,
08/03/2018,2018-08-03 21:03:00,-999,
08/03/2018,2018-08-03 21:10:00,-999,
08/03/2018,2018-08-03 21:17:00,-999,
08/03/2018,2018-08-03 21:24:00,-999,
08/03/2018,2018-08-03 21:30:00,-999,
08/03/2018,2018-08-03 21:38:00,-999,
08/03/2018,2018-08-03 21:45:00,-999,
08/03/2018,2018-08-03 21:52:00,-999,
08/03/2018,2018-08-03 21:59:00,-999,
08/03/2018,2018-08-03 22:03:00,-999,
08/03/2018,2018-08-03 22:10:00,-999,
08/03/2018,2018-08-03 22:17:00,-999,
08/03/2018,2018-08-03 22:24:00,-999,
08/03/2018,2018-08-03 22:30:00,-999,
08/03/2018,2018-08-03 22:38:00,-999,
08/04/2018,2018-08-04 07:17:00,-999,
08/04/2018,2018-08-04 07:24:00,-999,
08/04/2018,2018-08-04 07:30:00,-999,
08/04/2018,2018-08-04 07:38:00,-999,
08/04/2018,2018-08-04 07:45:00,-999,
08/04/2018,2018-08-04 07:52:00,-999,
08/04/2018,2018-08-04 07:59:00,-999,
08/04/2018,2018-08-04 08:03:00,-999,
08/04/2018,2018-08-04 08:10:00,-999,
08/04/2018,2018-08-04 08:17:00,-999,
08/04/2018,2018-08-04 08:24:00,-999,
08/04/2018,2018-08-04 08:30:00,-999,
08/04/2018,2018-08-04 08:38:00,-999,
08/04/2018,2018-08-04 08:45:00,-999,
08/04/2018,2018-08-04 08:52:00,-999,
08/04/2018,2018-08-04 08:59:00,-999,
08/04/2018,2018-08-04 09:03:00,-999,
08/04/2018,2018-08-04 09:10:00,-999,
08/04/2018,2018-08-04 09:17:00,-999,
08/04/2018,2018-08-04 09:24:00,-999,
08/04/2018,2018-08-04 09:30:00,-999,
08/04/2018,2018-08-04 09:38:00,-999,
08/04/2018,2018-08-04 09:45:00,-999,
08/04/2018,2018-08-04 09:52:00,-999,
08/04/2018,2018-08-04 09:59:00,-999,
08/04/2018,2018-08-04 10:03:00,-999,
08/04/2018,2018-08-04 10:10:00,-999,
08/04/2018,2018-08-04 21:03:00,-999,
08/04/2018,2018-08-04 21:10:00,-999,
08/04/2018,2018-08-04 21:17:00,-999,
08/04/2018,2018-08-04 21:24:00,-999,
08/04/2018,2018-08-04 21:30:00,-999,
08/04/2018,2018-08-04 21:38:00,-999,
08/04/2018,2018-08-04 21:45:00,-999,
08/04/2018,2018-08-04 21:52:00,-999,
08/04/2018,2018-08-04 21:59:00,-999,
08/04/2018,2018-08-04 22:03:00,-999,
08/04/2018,2018-08-04 22:10:00,-999,
08/04/2018,2018-08-04 22:17:00,-999,
08/04/2018,2018-08-04 22:24:00,-999,
08/04/2018,2018-08-04 22:30:00,-999,
08/04/2018,2018-08-04 22:38:00,-999,
08/05/2018,2018-08-05 08:17:00,-999,
08/05/2018,2018-08-05 08:24:00,-999,
08/05/2018,2018-08-05 08:30:00,-999,
08/05/2018,2018-08-05 08:38:00,-999,
08/05/2018,2018-08-05 08:45:00,-999,
08/05/2018,2018-08-05 08:52:00,-999,
08/05/2018,2018-08-05 08:59:00,-999,
08/05/2018,2018-08-05 09:03:00,-999,
08/05/2018,2018-08-05 09:10:00,-999,
08/05/2018,2018-08-05 09:17:00,-999,
08/05/2018,2018-08-05 09:24:00,-999,
08/05/2018,2018-08-05 09:30:00,-999,
08/05/2018,2018-08-05 09:38:00,-999,
08/05/2018,2018-08-05 09:45:00,-999,
08/05/2018,2018-08-05 09:52:00,-999,
08/05/2018,2018-08-05 09:59:00,-999,
08/05/2018,2018-08-05 10:03:00,-999,
08/05/2018,2018-08-05 10:10:00,-999,
08/05/2018,2018-08-05 20:38:00,-999,
08/05/2018,2018-08-05 20:45:00,-999,
08/05/2018,2018-08-05 20:52:00,-999,
08/05/2018,2018-08-05 20:59:00,-999,
08/05/2018,2018-08-05 21:03:00,-999,
08/05/2018,2018-08-05 21:10:00,-999,
08/05/2018,2018-08-05 21:17:00,-999,
08/05/2018,2018-08-05 21:24:00,-999,
08/05/2018,2018-08-05 21:30:00,-999,
08/05/2018,2018-08-05 21:38:00,-999,
08/05/2018,2018-08-05 21:45:00,-999,
08/05/2018,2018-08-05 21:52:00,-999,
08/05/2018,2018-08-05 21:59:00,-999,
08/05/2018,2018-08-05 22:03:00,-999,
08/05/2018,2018-08-05 22:10:00,-999,
08/06/2018,2018-08-06 07:17:00,-999,
08/06/2018,2018-08-06 07:24:00,-999,
08/06/2018,2018-08-06 07:30:00,-999,
08/06/2018,2018-08-06 07:38:00,-999,
08/06/2018,2018-08-06 07:45:00,-999,
08/06/2018,2018-08-06 07:52:00,-999,
08/06/2018,2018-08-06 07:59:00,-999,
08/06/2018,2018-08-06 08:03:00,-999,
08/06/2018,2018-08-06 08:10:00,-999,
08/06/2018,2018-08-06 08:17:00,-999,
08/06/2018,2018-08-06 08:24:00,-999,
08/06/2018,2018-08-06 08:30:00,-999,
08/06/2018,2018-08-06 08:38:00,-999,
08/06/2018,2018-08-06 08:45:00,-999,
08/06/2018,2018-08-06 08:52:00,-999,
08/06/2018,2018-08-06 08:59:00,-999,
08/06/2018,2018-08-06 09:03:00,-999,
08/06/2018,2018-08-06 09:10:00,-999,
08/06/2018,2018-08-06 09:17:00,-999,
08/06/2018,2018-08-06 09:24:00,-999,
08/06/2018,2018-08-06 09:30:00,-999,
08/06/2018,2018-08-06 09:38:00,-999,
08/06/2018,2018-08-06 09:45:00,-999,
08/06/2018,2018-08-06 09:52:00,-999,
08/06/2018,2018-08-06 09:59:00,-999,
08/06/2018,2018-08-06 10:03:00,-999,
08/06/2018,2018-08-06 20:10:00,-999,
08/06/2018,2018-08-06 20:17:00,-999,
08/06/2018,2018-08-06 20:24:00,-999,
08/06/2018,2018-08-06 20:30:00,-999,
08/06/2018,2018-08-06 20:38:00,-999,
08/06/2018,2018-08-06 20:45:00,-999,
08/06/2018,2018-08-06 20:52:00,-999,
08/06/2018,2018-08-06 20:59:00,-999,
08/06/2018,2018-08-06 21:04:00,-999,
08/06/2018,2018-08-06 21:10:00,-999,
08/06/2018,2018-08-06 21:17:00,-999,
08/06/2018,2018-08-06 21:24:00,-999,
08/06/2018,2018-08-06 21:30:00,-999,
08/06/2018,2018-08-06 21:38:00,-999,
08/07/2018,2018-08-07 08:17:00,-999,
08/07/2018,2018-08-07 08:24:00,-999,
08/07/2018,2018-08-07 08:30:00,-999,
08/07/2018,2018-08-07 08:38:00,-999,
08/07/2018,2018-08-07 08:45:00,-999,
08/07/2018,2018-08-07 08:52:00,-999,
08/07/2018,2018-08-07 08:59:00,-999,
08/07/2018,2018-08-07 09:03:00,-999,
08/07/2018,2018-08-07 09:10:00,-999,
08/07/2018,2018-08-07 09:17:00,-999,
